Sex,Equipment,AgeCat,WtCat,Place,BestSquat,BestBench,BestDeadlift
F,C,J,63,1,135.0 [1],90.0 [1],127.5 [3]
F,C,J,63,2,125.0 [2],62.5 [3],140.0 [1]
F,C,J,63,3,125.0 [3],67.5 [2],130.0 [2]
F,C,J,63,4,120.0 [4],47.5 [10],125.0 [5]
F,C,J,63,5,95.0 [9],60.0 [4],120.0 [6]
F,C,J,63,6,97.5 [7],55.0 [6],120.0 [8]
F,C,J,63,7,90.0 [12],60.0 [5],115.0 [11]
F,C,J,63,8,110.0 [5],50.0 [7],105.0 [13]
F,C,J,63,9,95.0 [10],42.5 [13],125.0 [4]
F,C,J,63,10,92.5 [11],47.5 [8],117.5 [10]
F,C,J,63,11,85.0 [14],42.5 [12],120.0 [7]
F,C,J,63,12,90.0 [13],47.5 [9],105.0 [12]
F,C,J,63,13,95.0 [8],40.0 [14],100.0 [14]
F,C,J,63,14,80.0 [15],42.5 [11],80.0 [16]
F,C,J,63,15,60.0 [16],32.5 [15],92.5 [15]
F,C,J,69,1,127.5 [2],80.0 [1],157.5 [1]
F,C,J,69,2,130.0 [1],75.0 [2],150.0 [2]
F,C,J,69,3,122.5 [4],70.0 [3],142.5 [4]
F,C,J,69,4,122.5 [5],62.5 [4],147.5 [3]
F,C,J,69,5,125.0 [3],47.5 [7],137.5 [6]
F,C,J,69,6,120.0 [6],50.0 [6],137.5 [5]
F,C,J,69,7,107.5 [7],52.5 [5],120.0 [7]
F,C,J,69,8,95.0 [8],45.0 [8],110.0 [8]
F,C,J,76,1,170.0 [1],85.0 [1],160.0 [2]
F,C,J,76,2,165.0 [2],80.0 [2],165.0 [1]
F,C,J,76,3,150.0 [3],70.0 [4],155.0 [3]
F,C,J,76,4,132.5 [4],75.0 [3],142.5 [5]
F,C,J,76,5,110.0 [5],65.0 [5],152.5 [4]
F,C,J,76,6,105.0 [6],57.5 [6],120.0 [6]
F,C,J,76,7,102.5 [7],55.0 [7],115.0 [7]
F,C,J,76,8,82.5 [9],37.5 [8],107.5 [9]
F,C,J,76,9,85.0 [8],30.0 [9],110.0 [8]
F,C,J,84,1,135.0 [1],70.0 [2],157.5 [1]
F,C,J,84,2,120.0 [2],75.0 [1],120.0 [4]
F,C,J,84,3,110.0 [4],55.0 [5],140.0 [2]
F,C,J,84,4,110.0 [3],57.5 [4],125.0 [3]
F,C,J,84,5,80.0 [7],62.5 [3],105.0 [5]
F,C,J,84,6,85.0 [6],50.0 [6],100.0 [6]
F,C,J,100,1,180.0 [1],75.0 [1],175.0 [1]
F,C,J,100,2,140.0 [4],72.5 [2],155.0 [2]
F,C,J,100,3,152.5 [2],55.0 [4],145.0 [3]
F,C,J,100,4,142.5 [3],67.5 [3],140.0 [4]
F,C,J,100,5,120.0 [5],50.0 [6],130.0 [5]
F,C,J,100,6,92.5 [6],55.0 [5],115.0 [6]
M,E,SJ,53,1,195.0 [1],125.0 [1],190.0 [3]
M,E,SJ,53,2,187.5 [2],90.0 [6],190.0 [2]
M,E,SJ,53,3,157.5 [5],92.5 [5],195.0 [1]
M,E,SJ,53,4,185.0 [3],100.0 [3],160.0 [8]
M,E,SJ,53,5,160.0 [4],95.0 [4],167.5 [5]
M,E,SJ,53,6,140.0 [6],105.0 [2],165.0 [6]
M,E,SJ,53,7,140.0 [7],72.5 [8],155.0 [9]
M,E,SJ,53,8,125.0 [9],65.0 [10],162.5 [7]
M,E,SJ,53,9,110.0 [10],82.5 [7],142.5 [11]
M,E,SJ,53,10,125.0 [8],60.0 [11],145.0 [10]
M,E,SJ,59,1,220.0 [1],130.0 [1],192.5 [3]
M,E,SJ,59,2,197.5 [3],110.0 [2],212.5 [1]
M,E,SJ,59,3,202.5 [2],80.0 [9],210.0 [2]
M,E,SJ,59,4,187.5 [4],97.5 [3],160.0 [13]
M,E,SJ,59,5,150.0 [9],95.0 [4],180.0 [4]
M,E,SJ,59,6,160.0 [5],87.5 [5],172.5 [9]
M,E,SJ,59,7,137.5 [14],80.0 [10],180.0 [6]
M,E,SJ,59,8,155.0 [8],75.0 [11],160.0 [12]
M,E,SJ,59,9,150.0 [10],60.0 [17],180.0 [5]
M,E,SJ,59,10,157.5 [7],75.0 [12],152.5 [15]
M,E,SJ,59,11,140.0 [12],80.0 [8],162.5 [11]
M,E,SJ,59,12,140.0 [11],67.5 [14],172.5 [8]
M,E,SJ,59,13,157.5 [6],70.0 [13],152.5 [14]
M,E,SJ,59,14,110.0 [16],85.0 [7],170.0 [10]
M,E,SJ,59,15,140.0 [13],60.0 [16],145.0 [16]
M,E,SJ,59,16,112.5 [15],62.5 [15],130.0 [17]
M,E,SJ,59,17,95.0 [17],47.5 [18],120.0 [18]
M,E,SJ,66,1,215.0 [1],120.0 [2],222.5 [1]
M,E,SJ,66,2,205.0 [3],132.5 [1],210.0 [3]
M,E,SJ,66,3,190.0 [5],110.0 [4],215.0 [2]
M,E,SJ,66,4,210.0 [2],115.0 [3],170.0 [9]
M,E,SJ,66,5,200.0 [4],90.0 [8],200.0 [4]
M,E,SJ,66,6,187.5 [7],95.0 [6],187.5 [5]
M,E,SJ,66,7,180.0 [8],80.0 [12],182.5 [6]
M,E,SJ,66,8,170.0 [9],90.0 [9],180.0 [7]
M,E,SJ,66,9,190.0 [6],85.0 [11],160.0 [10]
M,E,SJ,66,10,162.5 [10],85.0 [10],145.0 [12]
M,E,SJ,66,11,110.0 [11],75.0 [13],130.0 [13]
M,E,SJ,66,12,100.0 [12],62.5 [15],150.0 [11]
M,E,SJ,66,13,100.0 [13],65.0 [14],130.0 [14]
M,E,SJ,74,1,242.5 [3],162.5 [1],245.0 [1]
M,E,SJ,74,2,255.0 [2],135.0 [2],227.5 [3]
M,E,SJ,74,3,260.0 [1],122.5 [3],225.0 [4]
M,E,SJ,74,4,185.0 [9],117.5 [4],202.5 [7]
M,E,SJ,74,5,190.0 [8],80.0 [8],220.0 [5]
M,E,SJ,74,6,180.0 [10],105.0 [5],200.0 [8]
M,E,SJ,74,7,200.0 [7],90.0 [7],190.0 [9]
M,E,SJ,74,8,200.0 [6],95.0 [6],180.0 [11]
M,E,SJ,74,9,122.5 [13],60.0 [10],150.0 [12]
M,E,SJ,74,10,115.0 [14],75.0 [9],125.0 [13]
M,E,SJ,83,1,237.5 [1],155.0 [1],205.0 [5]
M,E,SJ,83,2,230.0 [2],115.0 [4],227.5 [1]
M,E,SJ,83,3,230.0 [3],110.0 [6],220.0 [2]
M,E,SJ,83,4,162.5 [8],120.0 [3],207.5 [4]
M,E,SJ,83,5,195.0 [4],100.0 [8],195.0 [6]
M,E,SJ,83,6,180.0 [5],100.0 [7],170.0 [8]
M,E,SJ,83,7,170.0 [7],77.5 [9],195.0 [7]
M,E,SJ,83,8,105.0 [9],60.0 [12],160.0 [9]
M,E,SJ,93,1,265.0 [1],120.0 [4],235.0 [2]
M,E,SJ,93,2,245.0 [2],145.0 [1],210.0 [3]
M,E,SJ,93,3,207.5 [3],130.0 [2],185.0 [6]
M,E,SJ,93,4,180.0 [5],110.0 [5],185.0 [5]
M,E,SJ,93,5,175.0 [8],100.0 [7],187.5 [4]
M,E,SJ,93,6,200.0 [4],75.0 [10],180.0 [7]
M,E,SJ,93,7,177.5 [6],90.0 [8],175.0 [8]
M,E,SJ,93,8,165.0 [9],72.5 [11],165.0 [9]
M,E,SJ,93,9,152.5 [10],87.5 [9],155.0 [11]
M,E,SJ,105,1,280.0 [1],135.0 [5],252.5 [1]
M,E,SJ,105,2,260.0 [2],155.0 [3],222.5 [4]
M,E,SJ,105,3,210.0 [5],182.5 [1],220.0 [6]
M,E,SJ,105,4,200.0 [7],160.0 [2],235.0 [2]
M,E,SJ,105,5,242.5 [3],122.5 [7],225.0 [3]
M,E,SJ,105,6,212.5 [4],152.5 [4],220.0 [5]
M,E,SJ,105,7,207.5 [6],97.5 [8],195.0 [7]
M,E,SJ,105,8,190.0 [8],130.0 [6],170.0 [8]
M,E,SJ,105,9,170.0 [9],90.0 [9],165.0 [9]
M,E,SJ,120,1,320.0 [1],160.0 [4],275.0 [1]
M,E,SJ,120,2,292.5 [2],162.5 [3],260.0 [2]
M,E,SJ,120,3,225.0 [6],185.0 [1],195.0 [6]
M,E,SJ,120,4,237.5 [5],170.0 [2],192.5 [7]
M,E,SJ,120,5,240.0 [3],145.0 [5],202.5 [3]
M,E,SJ,120,6,240.0 [4],87.5 [9],202.5 [4]
M,E,SJ,120,7,205.0 [7],107.5 [7],180.0 [8]
M,E,SJ,120,8,197.5 [8],92.5 [8],195.0 [5]
M,E,SJ,200,1,320.0 [1],150.0 [1],250.0 [1]
M,E,SJ,200,2,240.0 [2],115.0 [5],217.5 [3]
M,E,SJ,200,3,215.0 [3],142.5 [2],212.5 [4]
M,E,SJ,200,4,210.0 [4],115.0 [4],237.5 [2]
M,E,SJ,200,5,180.0 [5],117.5 [3],190.0 [5]
M,E,J,53,1,187.5 [1],125.0 [1],185.0 [3]
M,E,J,53,2,180.0 [2],90.0 [7],175.0 [6]
M,E,J,53,3,170.0 [3],95.0 [4],180.0 [4]
M,E,J,53,4,160.0 [4],95.0 [5],187.5 [2]
M,E,J,53,5,157.5 [5],87.5 [8],175.0 [5]
M,E,J,53,6,145.0 [6],95.0 [3],160.0 [7]
M,E,J,53,7,125.0 [7],60.0 [9],137.5 [8]
M,E,J,59,1,245.0 [1],125.0 [4],242.5 [1]
M,E,J,59,2,232.5 [2],125.0 [3],202.5 [8]
M,E,J,59,3,212.5 [3],122.5 [5],207.5 [7]
M,E,J,59,4,205.0 [6],105.0 [12],215.0 [4]
M,E,J,59,5,212.5 [4],120.0 [6],190.0 [12]
M,E,J,59,6,190.0 [7],112.5 [10],210.0 [6]
M,E,J,59,7,185.0 [10],120.0 [7],200.0 [10]
M,E,J,59,8,190.0 [8],102.5 [15],202.5 [9]
M,E,J,59,9,185.0 [9],97.5 [16],192.5 [11]
M,E,J,59,10,170.0 [12],115.0 [9],180.0 [13]
M,E,J,59,11,170.0 [11],127.5 [2],130.0 [17]
M,E,J,59,12,150.0 [13],70.0 [19],175.0 [14]
M,E,J,59,13,105.0 [14],80.0 [18],140.0 [16]
M,E,J,66,1,235.0 [3],165.0 [1],252.5 [1]
M,E,J,66,2,260.0 [2],157.5 [2],232.5 [3]
M,E,J,66,3,230.0 [4],140.0 [4],245.0 [2]
M,E,J,66,4,227.5 [5],135.0 [5],225.0 [4]
M,E,J,66,5,210.0 [9],130.0 [6],210.0 [10]
M,E,J,66,6,220.0 [6],120.0 [8],205.0 [11]
M,E,J,66,7,210.0 [8],125.0 [7],210.0 [9]
M,E,J,66,8,190.0 [10],97.5 [12],220.0 [6]
M,E,J,66,9,180.0 [11],110.0 [9],215.0 [7]
M,E,J,66,10,160.0 [13],155.0 [3],160.0 [14]
M,E,J,66,11,170.0 [12],110.0 [10],175.0 [12]
M,E,J,66,12,115.0 [14],80.0 [13],162.5 [13]
M,E,J,74,1,270.0 [2],160.0 [3],270.0 [1]
M,E,J,74,2,265.0 [3],172.5 [2],242.5 [6]
M,E,J,74,3,245.0 [6],130.0 [10],257.5 [2]
M,E,J,74,4,240.0 [7],140.0 [7],250.0 [3]
M,E,J,74,5,247.5 [5],137.5 [8],235.0 [7]
M,E,J,74,6,235.0 [8],130.0 [9],245.0 [4]
M,E,J,74,7,222.5 [9],155.0 [4],210.0 [8]
M,E,J,74,8,220.0 [10],122.5 [11],242.5 [5]
M,E,J,74,9,215.0 [11],105.0 [14],190.0 [9]
M,E,J,74,10,185.0 [12],105.0 [13],175.0 [11]
M,E,J,74,11,150.0 [13],115.0 [12],180.0 [10]
M,E,J,74,12,125.0 [14],60.0 [16],150.0 [13]
M,E,J,83,1,317.5 [1],180.0 [5],285.0 [1]
M,E,J,83,2,290.0 [2],190.0 [2],275.0 [2]
M,E,J,83,3,270.0 [9],192.5 [1],270.0 [3]
M,E,J,83,4,285.0 [5],177.5 [6],265.0 [4]
M,E,J,83,5,290.0 [3],182.5 [4],252.5 [7]
M,E,J,83,6,275.0 [8],190.0 [3],260.0 [6]
M,E,J,83,7,275.0 [7],152.5 [10],262.5 [5]
M,E,J,83,8,262.5 [10],160.0 [8],252.5 [8]
M,E,J,83,9,250.0 [11],175.0 [7],240.0 [10]
M,E,J,83,10,247.5 [12],147.5 [11],242.5 [9]
M,E,J,83,11,175.0 [15],95.0 [16],205.0 [11]
M,E,J,83,12,180.0 [14],102.5 [14],172.5 [14]
M,E,J,83,13,165.0 [16],95.0 [17],175.0 [13]
M,E,J,83,14,140.0 [18],115.0 [13],170.0 [15]
M,E,J,83,15,152.5 [17],92.5 [18],150.0 [16]
M,E,J,93,1,322.5 [1],190.0 [1],250.0 [6]
M,E,J,93,2,292.5 [2],165.0 [9],290.0 [1]
M,E,J,93,3,280.0 [3],167.5 [8],242.5 [7]
M,E,J,93,4,250.0 [9],187.5 [2],250.0 [4]
M,E,J,93,5,275.0 [5],182.5 [5],230.0 [10]
M,E,J,93,6,265.0 [6],170.0 [7],252.5 [3]
M,E,J,93,7,280.0 [4],142.5 [14],250.0 [5]
M,E,J,93,8,262.5 [7],185.0 [3],220.0 [11]
M,E,J,93,9,250.0 [8],170.0 [6],240.0 [8]
M,E,J,93,10,237.5 [10],147.5 [12],235.0 [9]
M,E,J,93,11,220.0 [11],165.0 [10],190.0 [15]
M,E,J,93,12,200.0 [13],155.0 [11],195.0 [14]
M,E,J,93,13,205.0 [12],110.0 [15],150.0 [18]
M,E,J,93,14,160.0 [14],97.5 [16],167.5 [16]
M,E,J,93,15,127.5 [15],97.5 [17],165.0 [17]
M,E,J,105,1,312.5 [4],197.5 [1],260.0 [5]
M,E,J,105,2,335.0 [1],145.0 [14],270.0 [3]
M,E,J,105,3,280.0 [10],167.5 [4],275.0 [2]
M,E,J,105,4,295.0 [7],155.0 [10],265.0 [4]
M,E,J,105,5,280.0 [11],157.5 [6],255.0 [7]
M,E,J,105,6,300.0 [6],152.5 [11],235.0 [11]
M,E,J,105,7,275.0 [12],145.0 [12],255.0 [6]
M,E,J,105,8,290.0 [8],137.5 [15],245.0 [8]
M,E,J,105,9,275.0 [14],157.5 [8],230.0 [12]
M,E,J,105,10,252.5 [15],170.0 [3],240.0 [9]
M,E,J,105,11,275.0 [13],157.5 [7],220.0 [13]
M,E,J,105,12,285.0 [9],155.0 [9],210.0 [14]
M,E,J,105,13,225.0 [16],145.0 [13],235.0 [10]
M,E,J,105,14,212.5 [17],117.5 [16],205.0 [15]
M,E,J,120,1,365.0 [1],190.0 [4],292.5 [2]
M,E,J,120,2,320.0 [3],197.5 [2],305.0 [1]
M,E,J,120,3,285.0 [8],210.0 [1],287.5 [4]
M,E,J,120,4,325.0 [2],175.0 [6],277.5 [5]
M,E,J,120,5,300.0 [5],182.5 [5],290.0 [3]
M,E,J,120,6,320.0 [4],195.0 [3],240.0 [8]
M,E,J,120,7,290.0 [7],145.0 [10],242.5 [6]
M,E,J,120,8,295.0 [6],150.0 [9],230.0 [9]
M,E,J,120,9,280.0 [9],155.0 [8],220.0 [10]
M,E,J,200,1,350.0 [2],200.0 [3],302.5 [1]
M,E,J,200,2,352.5 [1],205.0 [2],292.5 [2]
M,E,J,200,3,330.0 [3],215.0 [1],285.0 [3]
M,E,J,200,4,300.0 [4],170.0 [4],270.0 [4]
F,E,SJ,43,1,107.5 [2],45.0 [2],112.5 [1]
F,E,SJ,43,2,100.0 [3],50.0 [1],105.0 [2]
F,E,SJ,43,3,110.0 [1],35.0 [6],90.0 [7]
F,E,SJ,43,4,80.0 [6],42.5 [3],95.0 [5]
F,E,SJ,43,5,92.5 [4],25.0 [11],90.0 [8]
F,E,SJ,43,6,77.5 [7],30.0 [8],100.0 [3]
F,E,SJ,43,7,75.0 [8],35.0 [4],95.0 [4]
F,E,SJ,43,8,80.0 [5],25.0 [10],90.0 [6]
F,E,SJ,43,9,70.0 [9],35.0 [5],85.0 [9]
F,E,SJ,43,10,60.0 [10],32.5 [7],77.5 [10]
F,E,SJ,43,11,52.5 [11],27.5 [9],70.0 [11]
F,E,SJ,47,1,130.0 [1],57.5 [1],130.0 [1]
F,E,SJ,47,2,127.5 [2],47.5 [4],117.5 [2]
F,E,SJ,47,3,120.0 [3],55.0 [2],115.0 [3]
F,E,SJ,47,4,100.0 [4],50.0 [3],107.5 [5]
F,E,SJ,47,5,90.0 [6],45.0 [6],110.0 [4]
F,E,SJ,47,6,90.0 [5],47.5 [5],102.5 [6]
F,E,SJ,52,1,130.0 [1],60.0 [1],125.0 [1]
F,E,SJ,52,2,117.5 [2],57.5 [2],110.0 [3]
F,E,SJ,52,3,107.5 [3],50.0 [4],105.0 [5]
F,E,SJ,52,4,95.0 [4],42.5 [5],107.5 [4]
F,E,SJ,52,5,70.0 [7],35.0 [7],112.5 [2]
F,E,SJ,52,6,60.0 [8],50.0 [3],90.0 [7]
F,E,SJ,52,7,70.0 [6],37.5 [6],90.0 [6]
F,E,SJ,52,8,70.0 [5],30.0 [8],85.0 [8]
F,E,SJ,57,1,140.0 [1],75.0 [1],145.0 [1]
F,E,SJ,57,2,130.0 [2],65.0 [2],125.0 [4]
F,E,SJ,57,3,115.0 [6],65.0 [3],130.0 [3]
F,E,SJ,57,4,127.5 [5],40.0 [8],137.5 [2]
F,E,SJ,57,5,127.5 [3],45.0 [6],107.5 [6]
F,E,SJ,57,6,127.5 [4],40.0 [7],112.5 [5]
F,E,SJ,57,7,102.5 [7],45.0 [5],105.0 [7]
F,E,SJ,57,8,87.5 [8],50.0 [4],102.5 [8]
F,E,SJ,57,9,50.0 [9],37.5 [9],90.0 [9]
F,E,SJ,63,1,140.0 [2],70.0 [1],140.0 [3]
F,E,SJ,63,2,140.0 [4],57.5 [5],145.0 [1]
F,E,SJ,63,3,140.0 [3],57.5 [4],142.5 [2]
F,E,SJ,63,4,147.5 [1],70.0 [2],115.0 [6]
F,E,SJ,63,5,132.5 [5],60.0 [3],127.5 [4]
F,E,SJ,63,6,117.5 [7],50.0 [7],125.0 [5]
F,E,SJ,63,7,120.0 [6],55.0 [6],110.0 [7]
F,E,SJ,63,8,95.0 [8],35.0 [8],105.0 [8]
F,E,SJ,69,1,182.5 [1],85.0 [1],155.0 [3]
F,E,SJ,69,2,167.5 [2],72.5 [2],162.5 [2]
F,E,SJ,69,3,155.0 [4],65.0 [4],165.0 [1]
F,E,SJ,69,4,155.0 [3],67.5 [3],125.0 [4]
F,E,SJ,69,5,120.0 [5],37.5 [8],120.0 [5]
F,E,SJ,69,6,102.5 [7],50.0 [5],105.0 [6]
F,E,SJ,69,7,105.0 [6],45.0 [6],100.0 [8]
F,E,SJ,69,8,95.0 [8],40.0 [7],105.0 [7]
F,E,SJ,76,1,195.0 [1],80.0 [2],170.0 [1]
F,E,SJ,76,2,182.5 [2],85.0 [1],160.0 [2]
F,E,SJ,76,3,160.0 [3],77.5 [3],137.5 [4]
F,E,SJ,76,4,152.5 [4],70.0 [4],132.5 [5]
F,E,SJ,76,5,140.0 [7],57.5 [6],140.0 [3]
F,E,SJ,76,6,150.0 [5],50.0 [9],130.0 [6]
F,E,SJ,76,7,142.5 [6],50.0 [8],122.5 [7]
F,E,SJ,76,8,127.5 [9],60.0 [5],115.0 [9]
F,E,SJ,84,1,160.0 [1],67.5 [1],140.0 [2]
F,E,SJ,84,2,137.5 [2],62.5 [2],152.5 [1]
F,E,SJ,84,3,125.0 [3],60.0 [3],135.0 [3]
F,E,SJ,100,1,165.0 [2],82.5 [3],145.0 [3]
F,E,SJ,100,2,175.0 [1],52.5 [5],150.0 [2]
F,E,SJ,100,3,142.5 [3],90.0 [2],120.0 [5]
F,E,SJ,100,4,135.0 [4],52.5 [4],110.0 [6]
F,E,SJ,100,5,115.0 [5],42.5 [6],120.0 [4]
F,E,J,43,1,110.0 [2],52.5 [1],120.0 [2]
F,E,J,43,2,115.0 [1],40.0 [3],120.0 [1]
F,E,J,43,3,85.0 [4],50.0 [2],80.0 [4]
F,E,J,43,4,85.0 [3],30.0 [5],90.0 [3]
F,E,J,43,5,65.0 [5],32.5 [4],75.0 [5]
F,E,J,47,1,155.0 [1],85.0 [1],145.0 [1]
F,E,J,47,2,152.5 [2],67.5 [2],127.5 [3]
F,E,J,47,3,135.0 [3],57.5 [4],135.0 [2]
F,E,J,47,4,117.5 [4],62.5 [3],115.0 [4]
F,E,J,47,5,110.0 [5],45.0 [5],95.0 [6]
F,E,J,47,6,80.0 [7],37.5 [6],95.0 [5]
F,E,J,47,7,82.5 [6],35.0 [7],80.0 [7]
F,E,J,52,1,160.0 [1],72.5 [4],150.0 [3]
F,E,J,52,2,155.0 [3],82.5 [2],130.0 [6]
F,E,J,52,3,132.5 [5],60.0 [7],132.5 [5]
F,E,J,52,4,120.0 [6],45.0 [8],120.0 [7]
F,E,J,52,5,92.5 [7],40.0 [10],110.0 [8]
F,E,J,52,6,70.0 [8],40.0 [9],87.5 [9]
F,E,J,57,1,180.0 [2],82.5 [4],175.0 [1]
F,E,J,57,2,185.0 [1],75.0 [6],167.5 [2]
F,E,J,57,3,172.5 [3],87.5 [1],165.0 [3]
F,E,J,57,4,167.5 [4],82.5 [3],145.0 [5]
F,E,J,57,5,165.0 [5],80.0 [5],140.0 [6]
F,E,J,57,6,147.5 [6],85.0 [2],130.0 [8]
F,E,J,57,7,130.0 [7],60.0 [8],140.0 [7]
F,E,J,57,8,127.5 [8],50.0 [11],152.5 [4]
F,E,J,57,9,122.5 [9],55.0 [9],127.5 [9]
F,E,J,57,10,110.0 [11],70.0 [7],115.0 [12]
F,E,J,57,11,115.0 [10],50.0 [10],120.0 [11]
F,E,J,57,12,105.0 [13],42.5 [12],122.5 [10]
F,E,J,63,1,195.0 [1],92.5 [1],160.0 [3]
F,E,J,63,2,170.0 [5],82.5 [4],172.5 [2]
F,E,J,63,3,175.0 [2],82.5 [3],155.0 [4]
F,E,J,63,4,170.0 [4],77.5 [5],135.0 [8]
F,E,J,63,5,170.0 [3],57.5 [9],135.0 [7]
F,E,J,63,6,145.0 [7],90.0 [2],125.0 [10]
F,E,J,63,7,137.5 [9],67.5 [6],140.0 [6]
F,E,J,63,8,142.5 [8],65.0 [7],125.0 [11]
F,E,J,63,9,120.0 [11],50.0 [10],145.0 [5]
F,E,J,63,10,135.0 [10],45.0 [11],125.0 [9]
F,E,J,63,11,105.0 [12],57.5 [8],120.0 [12]
F,E,J,63,12,95.0 [13],45.0 [12],97.5 [13]
F,E,J,69,1,155.0 [4],107.5 [1],167.5 [1]
F,E,J,69,2,180.0 [1],87.5 [4],140.0 [4]
F,E,J,69,3,155.0 [3],87.5 [3],142.5 [2]
F,E,J,76,1,220.0 [1],135.0 [1],185.0 [2]
F,E,J,76,2,200.0 [6],122.5 [2],170.0 [3]
F,E,J,76,3,205.0 [5],80.0 [5],195.0 [1]
F,E,J,76,4,210.0 [3],105.0 [3],145.0 [5]
F,E,J,76,5,210.0 [4],85.0 [4],150.0 [4]
F,E,J,76,6,140.0 [7],70.0 [6],120.0 [6]
F,E,J,84,1,200.0 [1],102.5 [2],170.0 [1]
F,E,J,84,2,190.0 [2],97.5 [3],150.0 [4]
F,E,J,84,3,165.0 [3],70.0 [6],165.0 [2]
F,E,J,84,4,150.0 [4],80.0 [4],150.0 [3]
F,E,J,84,5,130.0 [6],102.5 [1],127.5 [7]
F,E,J,84,6,150.0 [5],45.0 [7],130.0 [6]
F,E,J,100,1,210.0 [2],105.0 [1],185.0 [2]
F,E,J,100,2,215.0 [1],75.0 [4],202.5 [1]
F,E,J,100,3,167.5 [4],82.5 [2],135.0 [4]
F,E,J,100,4,155.0 [5],80.0 [3],145.0 [3]
F,E,J,100,5,172.5 [3],67.5 [5],120.0 [7]
F,E,J,100,6,142.5 [6],62.5 [6],125.0 [5]
F,E,J,100,7,135.0 [7],55.0 [8],120.0 [6]
F,E,J,100,8,115.0 [8],62.5 [7],90.0 [8]
